GAME_DATE_EST,HOME_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_ID,NICKNAME
2021-03-26,1610612761,2020,100.0,0.411,0.875,0.267,20.0,38.0,1610612756,104.0,0.478,1.0,0.25,26.0,47.0,0,1610612761,Raptors
2021-03-24,1610612761,2020,135.0,0.506,0.913,0.5,31.0,45.0,1610612743,111.0,0.418,0.833,0.326,25.0,46.0,1,1610612761,Raptors
2020-12-31,1610612761,2020,100.0,0.41,0.7140000000000001,0.327,21.0,53.0,1610612752,83.0,0.364,0.8,0.083,21.0,48.0,1,1610612761,Raptors
2020-12-23,1610612761,2020,99.0,0.4270000000000001,0.75,0.304,26.0,35.0,1610612740,113.0,0.525,0.5,0.452,30.0,45.0,0,1610612761,Raptors
2021-03-19,1610612761,2020,112.0,0.482,0.7859999999999999,0.477,31.0,31.0,1610612762,115.0,0.4589999999999999,0.8540000000000001,0.324,21.0,48.0,0,1610612761,Raptors
2021-03-11,1610612761,2020,120.0,0.4379999999999999,0.826,0.4589999999999999,23.0,50.0,1610612737,121.0,0.433,0.8,0.357,20.0,53.0,0,1610612761,Raptors
2021-03-03,1610612761,2020,105.0,0.442,0.833,0.3329999999999999,17.0,34.0,1610612765,129.0,0.527,0.619,0.488,39.0,49.0,0,1610612761,Raptors
2021-02-26,1610612761,2020,122.0,0.449,0.963,0.39,29.0,48.0,1610612745,111.0,0.429,0.85,0.34,23.0,37.0,1,1610612761,Raptors
2021-02-23,1610612761,2020,102.0,0.43,0.846,0.297,29.0,38.0,1610612755,109.0,0.413,0.867,0.447,24.0,54.0,0,1610612761,Raptors
2021-02-21,1610612761,2020,110.0,0.494,0.889,0.412,25.0,39.0,1610612755,103.0,0.3879999999999999,0.743,0.297,26.0,45.0,1,1610612761,Raptors
2021-02-14,1610612761,2020,112.0,0.418,0.8390000000000001,0.303,24.0,38.0,1610612750,116.0,0.524,0.737,0.41,28.0,40.0,0,1610612761,Raptors
2021-01-31,1610612761,2020,115.0,0.456,0.955,0.308,27.0,48.0,1610612753,102.0,0.402,0.821,0.361,22.0,42.0,1,1610612761,Raptors
2021-01-29,1610612761,2020,124.0,0.488,0.818,0.406,20.0,35.0,1610612758,126.0,0.551,0.774,0.444,31.0,38.0,0,1610612761,Raptors
2021-01-27,1610612761,2020,108.0,0.4039999999999999,0.833,0.4,26.0,46.0,1610612749,115.0,0.43,0.731,0.364,30.0,59.0,0,1610612761,Raptors
2021-01-22,1610612761,2020,101.0,0.4639999999999999,0.667,0.425,22.0,45.0,1610612748,81.0,0.429,0.8,0.226,19.0,32.0,1,1610612761,Raptors
2021-01-20,1610612761,2020,102.0,0.3979999999999999,0.889,0.327,27.0,41.0,1610612748,111.0,0.488,0.882,0.45,29.0,46.0,0,1610612761,Raptors
2021-01-18,1610612761,2020,116.0,0.5,0.889,0.364,23.0,46.0,1610612742,93.0,0.3779999999999999,0.815,0.25,21.0,38.0,1,1610612761,Raptors
2021-01-16,1610612761,2020,116.0,0.419,0.885,0.429,28.0,43.0,1610612766,113.0,0.4370000000000001,0.759,0.417,26.0,48.0,1,1610612761,Raptors
2021-01-14,1610612761,2020,111.0,0.455,0.846,0.4,33.0,40.0,1610612766,108.0,0.483,0.75,0.429,32.0,44.0,1,1610612761,Raptors
2021-01-04,1610612761,2020,114.0,0.4,0.763,0.351,20.0,37.0,1610612738,126.0,0.488,0.853,0.517,19.0,56.0,0,1610612761,Raptors
2020-12-18,1610612761,2020,105.0,0.38,0.737,0.356,27.0,37.0,1610612748,117.0,0.534,0.741,0.514,30.0,51.0,0,1610612761,Raptors
2020-09-11,1610612761,2019,87.0,0.413,0.895,0.286,17.0,44.0,1610612738,92.0,0.407,0.565,0.237,19.0,44.0,0,1610612761,Raptors
2020-09-07,1610612761,2019,89.0,0.388,0.846,0.3,19.0,36.0,1610612738,111.0,0.494,0.889,0.324,23.0,45.0,0,1610612761,Raptors
2020-09-01,1610612761,2019,99.0,0.4,0.8420000000000001,0.275,25.0,41.0,1610612738,102.0,0.421,0.92,0.395,18.0,44.0,0,1610612761,Raptors
2020-08-30,1610612761,2019,94.0,0.369,0.759,0.25,22.0,40.0,1610612738,112.0,0.47,0.81,0.436,25.0,50.0,0,1610612761,Raptors
2020-08-19,1610612761,2019,104.0,0.4370000000000001,0.679,0.257,22.0,44.0,1610612751,99.0,0.388,0.7040000000000001,0.341,25.0,46.0,1,1610612761,Raptors
2020-08-17,1610612761,2019,134.0,0.471,0.97,0.5,26.0,47.0,1610612751,110.0,0.467,0.688,0.31,33.0,45.0,1,1610612761,Raptors
2020-08-14,1610612761,2019,117.0,0.5,0.643,0.514,27.0,51.0,1610612743,109.0,0.414,0.913,0.421,27.0,41.0,1,1610612761,Raptors
2020-08-09,1610612761,2019,108.0,0.479,0.758,0.385,25.0,40.0,1610612763,99.0,0.407,0.688,0.333,24.0,42.0,1,1610612761,Raptors
2020-08-07,1610612761,2019,100.0,0.4270000000000001,0.8240000000000001,0.263,20.0,48.0,1610612738,122.0,0.49,0.75,0.348,27.0,52.0,0,1610612761,Raptors
2020-08-01,1610612761,2019,107.0,0.417,0.885,0.412,24.0,51.0,1610612747,92.0,0.354,0.727,0.25,17.0,40.0,1,1610612761,Raptors
2020-07-26,1610612761,2019,110.0,0.386,0.6940000000000001,0.386,23.0,54.0,1610612757,104.0,0.419,0.735,0.25,22.0,50.0,1,1610612761,Raptors
2020-07-24,1610612761,2019,94.0,0.479,0.8420000000000001,0.294,25.0,43.0,1610612745,83.0,0.377,0.917,0.292,18.0,38.0,1,1610612761,Raptors
2020-02-28,1610612761,2019,96.0,0.347,0.69,0.233,19.0,45.0,1610612766,99.0,0.436,0.72,0.433,23.0,58.0,0,1610612761,Raptors
2020-02-25,1610612761,2019,97.0,0.352,0.7140000000000001,0.346,21.0,43.0,1610612749,108.0,0.381,0.833,0.3329999999999999,23.0,53.0,0,1610612761,Raptors
2020-02-23,1610612761,2019,127.0,0.511,0.889,0.386,32.0,57.0,1610612754,81.0,0.326,0.647,0.242,23.0,39.0,1,1610612761,Raptors
2020-02-21,1610612761,2019,118.0,0.525,0.909,0.3779999999999999,24.0,48.0,1610612756,101.0,0.413,0.826,0.176,29.0,34.0,1,1610612761,Raptors
2020-02-10,1610612761,2019,137.0,0.573,0.7829999999999999,0.515,29.0,41.0,1610612750,126.0,0.4529999999999999,0.857,0.45,24.0,38.0,1,1610612761,Raptors
2020-02-08,1610612761,2019,119.0,0.474,0.7140000000000001,0.4,22.0,48.0,1610612751,118.0,0.446,0.833,0.364,27.0,46.0,1,1610612761,Raptors
2020-02-05,1610612761,2019,119.0,0.5,0.875,0.375,27.0,37.0,1610612754,118.0,0.524,0.813,0.487,29.0,42.0,1,1610612761,Raptors
2020-02-02,1610612761,2019,129.0,0.56,0.826,0.471,28.0,46.0,1610612741,102.0,0.389,0.654,0.313,25.0,41.0,1,1610612761,Raptors
2020-01-28,1610612761,2019,130.0,0.495,0.778,0.302,26.0,52.0,1610612737,114.0,0.446,0.8,0.255,28.0,44.0,1,1610612761,Raptors
2020-01-22,1610612761,2019,107.0,0.465,0.667,0.3939999999999999,27.0,53.0,1610612755,95.0,0.381,0.722,0.391,25.0,45.0,1,1610612761,Raptors
2020-01-17,1610612761,2019,140.0,0.5710000000000001,0.875,0.512,35.0,41.0,1610612764,111.0,0.449,0.696,0.429,19.0,43.0,1,1610612761,Raptors
2020-01-12,1610612761,2019,104.0,0.406,0.818,0.354,30.0,45.0,1610612759,105.0,0.4370000000000001,0.733,0.2189999999999999,24.0,51.0,0,1610612761,Raptors
2020-01-07,1610612761,2019,99.0,0.365,0.737,0.357,21.0,57.0,1610612757,101.0,0.4320000000000001,0.857,0.371,23.0,45.0,0,1610612761,Raptors
2019-12-31,1610612761,2019,117.0,0.476,0.8,0.436,29.0,45.0,1610612739,97.0,0.425,0.813,0.263,21.0,41.0,1,1610612761,Raptors
2019-12-29,1610612761,2019,97.0,0.422,1.0,0.375,21.0,42.0,1610612760,98.0,0.436,0.87,0.303,15.0,43.0,0,1610612761,Raptors
2019-12-25,1610612761,2019,102.0,0.475,0.818,0.348,17.0,34.0,1610612738,118.0,0.5,0.857,0.424,26.0,45.0,0,1610612761,Raptors
2019-12-22,1610612761,2019,110.0,0.3939999999999999,0.8390000000000001,0.294,21.0,51.0,1610612742,107.0,0.389,0.815,0.326,27.0,53.0,1,1610612761,Raptors
2019-12-20,1610612761,2019,122.0,0.487,0.773,0.4,26.0,42.0,1610612764,118.0,0.46,0.75,0.359,24.0,39.0,1,1610612761,Raptors
2019-12-16,1610612761,2019,133.0,0.584,0.765,0.5,31.0,41.0,1610612739,113.0,0.489,0.765,0.3429999999999999,30.0,39.0,1,1610612761,Raptors
2019-12-14,1610612761,2019,110.0,0.3879999999999999,0.8,0.35,21.0,51.0,1610612751,102.0,0.386,0.706,0.261,24.0,59.0,1,1610612761,Raptors
2019-12-11,1610612761,2019,92.0,0.352,0.88,0.222,21.0,47.0,1610612746,112.0,0.442,0.889,0.3,29.0,50.0,0,1610612761,Raptors
2019-12-05,1610612761,2019,109.0,0.4320000000000001,0.875,0.308,27.0,45.0,1610612745,119.0,0.408,0.895,0.4,29.0,54.0,0,1610612761,Raptors
2019-12-03,1610612761,2019,110.0,0.385,0.8059999999999999,0.256,25.0,48.0,1610612748,121.0,0.455,0.762,0.395,29.0,55.0,0,1610612761,Raptors
2019-12-01,1610612761,2019,130.0,0.522,0.81,0.528,36.0,43.0,1610612762,110.0,0.422,0.7240000000000001,0.371,21.0,51.0,1,1610612761,Raptors
2019-11-27,1610612761,2019,126.0,0.489,0.765,0.512,26.0,52.0,1610612752,98.0,0.375,0.833,0.293,19.0,45.0,1,1610612761,Raptors
2019-11-25,1610612761,2019,101.0,0.452,0.636,0.324,27.0,40.0,1610612755,96.0,0.409,0.563,0.375,25.0,51.0,1,1610612761,Raptors
2019-11-20,1610612761,2019,113.0,0.517,0.737,0.3329999999999999,26.0,47.0,1610612753,97.0,0.385,0.643,0.281,26.0,43.0,1,1610612761,Raptors
2019-11-18,1610612761,2019,132.0,0.515,0.8,0.465,40.0,53.0,1610612766,96.0,0.423,0.625,0.3329999999999999,26.0,37.0,1,1610612761,Raptors
2019-11-06,1610612761,2019,124.0,0.551,0.828,0.483,28.0,37.0,1610612758,120.0,0.442,0.762,0.455,23.0,43.0,1,1610612761,Raptors
2019-10-30,1610612761,2019,125.0,0.593,0.833,0.481,30.0,34.0,1610612765,113.0,0.466,0.7390000000000001,0.467,30.0,42.0,1,1610612761,Raptors
2019-10-28,1610612761,2019,104.0,0.3879999999999999,0.933,0.256,19.0,52.0,1610612753,95.0,0.382,0.833,0.308,22.0,47.0,1,1610612761,Raptors
2019-10-22,1610612761,2019,130.0,0.408,0.8420000000000001,0.35,23.0,57.0,1610612740,122.0,0.422,0.85,0.422,30.0,53.0,1,1610612761,Raptors
2019-10-13,1610612761,2019,91.0,0.4,0.581,0.31,25.0,40.0,1610612741,105.0,0.411,0.813,0.3670000000000001,26.0,57.0,0,1610612761,Raptors
2019-10-08,1610612761,2019,134.0,0.506,0.8420000000000001,0.375,30.0,54.0,1610612745,129.0,0.479,0.655,0.34,25.0,35.0,1,1610612761,Raptors
2019-06-10,1610612761,2018,105.0,0.447,0.778,0.25,19.0,43.0,1610612744,106.0,0.4629999999999999,0.7140000000000001,0.476,27.0,37.0,0,1610612761,Raptors
2019-06-02,1610612761,2018,104.0,0.3720000000000001,0.885,0.289,17.0,49.0,1610612744,109.0,0.4629999999999999,0.87,0.382,34.0,42.0,0,1610612761,Raptors
2019-05-30,1610612761,2018,118.0,0.506,0.8440000000000001,0.3939999999999999,25.0,36.0,1610612744,109.0,0.436,0.935,0.387,29.0,38.0,1,1610612761,Raptors
2019-05-25,1610612761,2018,100.0,0.486,0.727,0.444,20.0,38.0,1610612749,94.0,0.4,0.71,0.353,19.0,42.0,1,1610612761,Raptors
2019-05-21,1610612761,2018,120.0,0.471,0.889,0.341,32.0,44.0,1610612749,102.0,0.4629999999999999,0.654,0.314,30.0,40.0,1,1610612761,Raptors
2019-05-19,1610612761,2018,118.0,0.392,0.8079999999999999,0.3779999999999999,28.0,55.0,1610612749,112.0,0.373,0.667,0.318,22.0,63.0,1,1610612761,Raptors
2019-05-12,1610612761,2018,92.0,0.382,0.895,0.233,15.0,49.0,1610612755,90.0,0.431,0.833,0.3329999999999999,16.0,41.0,1,1610612761,Raptors
2019-05-07,1610612761,2018,125.0,0.488,0.879,0.4,22.0,42.0,1610612755,89.0,0.418,0.85,0.25,19.0,37.0,1,1610612761,Raptors
2019-04-29,1610612761,2018,89.0,0.3670000000000001,0.867,0.27,20.0,36.0,1610612755,94.0,0.395,0.923,0.286,22.0,52.0,0,1610612761,Raptors
2019-04-27,1610612761,2018,108.0,0.519,0.708,0.3329999999999999,21.0,40.0,1610612755,95.0,0.3929999999999999,0.667,0.344,23.0,47.0,1,1610612761,Raptors
2019-04-23,1610612761,2018,115.0,0.482,0.857,0.417,34.0,48.0,1610612753,96.0,0.386,0.742,0.265,20.0,48.0,1,1610612761,Raptors
2019-04-16,1610612761,2018,111.0,0.483,0.941,0.314,25.0,42.0,1610612753,82.0,0.37,0.542,0.265,17.0,45.0,1,1610612761,Raptors
2019-04-13,1610612761,2018,101.0,0.455,0.643,0.3329999999999999,23.0,45.0,1610612753,104.0,0.4,0.9,0.483,19.0,48.0,0,1610612761,Raptors
2019-04-07,1610612761,2018,117.0,0.4479999999999999,0.852,0.39,26.0,47.0,1610612748,109.0,0.41,0.737,0.382,27.0,55.0,1,1610612761,Raptors
2019-04-01,1610612761,2018,121.0,0.5,0.818,0.514,31.0,39.0,1610612753,109.0,0.462,0.733,0.364,32.0,46.0,1,1610612761,Raptors
2019-03-26,1610612761,2018,112.0,0.488,1.0,0.429,28.0,39.0,1610612741,103.0,0.4529999999999999,0.85,0.348,20.0,45.0,1,1610612761,Raptors
2019-03-24,1610612761,2018,114.0,0.584,1.0,0.423,29.0,35.0,1610612766,115.0,0.441,0.882,0.439,32.0,39.0,0,1610612761,Raptors
2019-03-22,1610612761,2018,109.0,0.5,0.857,0.52,20.0,46.0,1610612760,116.0,0.447,0.857,0.465,30.0,39.0,0,1610612761,Raptors
2019-03-18,1610612761,2018,128.0,0.557,0.591,0.425,36.0,50.0,1610612752,92.0,0.3289999999999999,0.875,0.2289999999999999,16.0,36.0,1,1610612761,Raptors
2019-03-14,1610612761,2018,111.0,0.396,0.7929999999999999,0.39,21.0,52.0,1610612747,98.0,0.447,0.625,0.226,24.0,46.0,1,1610612761,Raptors
2019-03-05,1610612761,2018,95.0,0.416,0.75,0.281,16.0,47.0,1610612745,107.0,0.447,0.889,0.441,22.0,43.0,0,1610612761,Raptors
2019-03-01,1610612761,2018,119.0,0.556,0.905,0.357,29.0,32.0,1610612757,117.0,0.494,0.826,0.424,24.0,42.0,1,1610612761,Raptors
2019-02-26,1610612761,2018,118.0,0.489,0.643,0.472,33.0,45.0,1610612738,95.0,0.384,0.821,0.2,24.0,47.0,1,1610612761,Raptors
2019-02-24,1610612761,2018,98.0,0.418,0.7859999999999999,0.3929999999999999,30.0,42.0,1610612753,113.0,0.462,0.75,0.389,29.0,52.0,0,1610612761,Raptors
2019-02-22,1610612761,2018,120.0,0.426,0.813,0.467,24.0,47.0,1610612759,117.0,0.483,0.8640000000000001,0.324,27.0,48.0,1,1610612761,Raptors
2019-02-13,1610612761,2018,129.0,0.478,0.833,0.421,32.0,52.0,1610612764,120.0,0.44,0.821,0.35,27.0,43.0,1,1610612761,Raptors
2019-02-11,1610612761,2018,127.0,0.5429999999999999,0.9,0.29,32.0,40.0,1610612751,125.0,0.523,0.722,0.488,33.0,31.0,1,1610612761,Raptors
2019-02-03,1610612761,2018,121.0,0.457,0.8390000000000001,0.273,21.0,56.0,1610612746,103.0,0.4270000000000001,0.862,0.1669999999999999,15.0,36.0,1,1610612761,Raptors
2019-01-31,1610612761,2018,92.0,0.3979999999999999,0.846,0.259,16.0,39.0,1610612749,105.0,0.494,0.765,0.368,21.0,50.0,0,1610612761,Raptors
2019-01-22,1610612761,2018,120.0,0.44,0.6859999999999999,0.4,25.0,46.0,1610612758,105.0,0.451,0.727,0.3329999999999999,29.0,43.0,1,1610612761,Raptors
2019-01-19,1610612761,2018,119.0,0.489,0.875,0.472,31.0,37.0,1610612763,90.0,0.425,0.8,0.345,21.0,42.0,1,1610612761,Raptors
2019-01-17,1610612761,2018,111.0,0.5,0.72,0.25,27.0,39.0,1610612756,109.0,0.429,0.778,0.3,18.0,46.0,1,1610612761,Raptors
2019-01-11,1610612761,2018,122.0,0.457,0.625,0.314,32.0,55.0,1610612751,105.0,0.42,0.667,0.3670000000000001,20.0,54.0,1,1610612761,Raptors
2019-01-08,1610612761,2018,104.0,0.4629999999999999,0.741,0.313,26.0,39.0,1610612737,101.0,0.46,0.688,0.37,22.0,50.0,1,1610612761,Raptors
2019-01-06,1610612761,2018,121.0,0.518,0.941,0.515,30.0,41.0,1610612754,105.0,0.457,0.75,0.235,24.0,44.0,1,1610612761,Raptors
2019-01-01,1610612761,2018,122.0,0.5489999999999999,0.7140000000000001,0.35,18.0,45.0,1610612762,116.0,0.433,0.7929999999999999,0.281,23.0,43.0,1,1610612761,Raptors
2022-12-18,1610612747,2022,119.0,0.5,0.727,0.407,29.0,43.0,1610612764,117.0,0.463,0.792,0.256,24.0,48.0,1,1610612747,Lakers
2022-12-16,1610612747,2022,126.0,0.527,0.75,0.364,29.0,45.0,1610612743,108.0,0.481,0.75,0.333,25.0,39.0,1,1610612747,Lakers
2022-12-13,1610612747,2022,118.0,0.473,0.733,0.276,23.0,49.0,1610612738,122.0,0.442,0.688,0.396,27.0,51.0,0,1610612747,Lakers
2022-11-30,1610612747,2022,128.0,0.495,0.692,0.378,28.0,48.0,1610612757,109.0,0.467,0.81,0.333,21.0,45.0,1,1610612747,Lakers
2022-11-28,1610612747,2022,115.0,0.43,0.774,0.355,23.0,57.0,1610612754,116.0,0.41,0.813,0.347,29.0,49.0,0,1610612747,Lakers
2022-11-20,1610612747,2022,123.0,0.529,0.875,0.353,29.0,54.0,1610612759,92.0,0.39,0.3,0.206,26.0,44.0,1,1610612747,Lakers
2022-11-18,1610612747,2022,128.0,0.551,0.875,0.35,29.0,44.0,1610612765,121.0,0.467,0.75,0.324,27.0,37.0,1,1610612747,Lakers
2022-11-13,1610612747,2022,116.0,0.484,0.85,0.407,25.0,45.0,1610612751,103.0,0.45,0.774,0.259,22.0,41.0,1,1610612747,Lakers
2022-11-11,1610612747,2022,114.0,0.477,0.769,0.4,22.0,41.0,1610612758,120.0,0.517,0.857,0.333,27.0,40.0,0,1610612747,Lakers
2022-11-06,1610612747,2022,100.0,0.46,0.571,0.296,24.0,43.0,1610612739,114.0,0.44,0.889,0.25,19.0,48.0,0,1610612747,Lakers
2022-11-04,1610612747,2022,116.0,0.482,0.893,0.423,22.0,40.0,1610612762,130.0,0.505,0.9,0.425,31.0,48.0,0,1610612747,Lakers
2022-11-02,1610612747,2022,120.0,0.459,0.87,0.278,30.0,56.0,1610612740,117.0,0.461,0.714,0.32,35.0,51.0,1,1610612747,Lakers
2022-10-30,1610612747,2022,121.0,0.479,0.8,0.433,24.0,51.0,1610612743,110.0,0.427,0.722,0.375,24.0,48.0,1,1610612747,Lakers
2022-10-23,1610612747,2022,104.0,0.446,0.8,0.182,26.0,40.0,1610612757,106.0,0.44,0.815,0.37,19.0,52.0,0,1610612747,Lakers
2022-10-20,1610612747,2022,97.0,0.351,0.846,0.2,23.0,38.0,1610612746,103.0,0.463,0.645,0.31,18.0,58.0,0,1610612747,Lakers
2022-10-12,1610612747,2022,113.0,0.446,0.784,0.256,26.0,52.0,1610612750,118.0,0.423,0.733,0.359,29.0,52.0,0,1610612747,Lakers
2022-10-06,1610612747,2022,99.0,0.34,0.733,0.224,23.0,54.0,1610612750,114.0,0.442,0.769,0.313,29.0,59.0,0,1610612747,Lakers
2022-10-05,1610612747,2022,115.0,0.427,0.727,0.317,26.0,47.0,1610612756,119.0,0.371,0.848,0.317,21.0,55.0,0,1610612747,Lakers
2022-10-03,1610612747,2022,75.0,0.312,0.625,0.233,17.0,49.0,1610612758,105.0,0.408,0.632,0.231,25.0,54.0,0,1610612747,Lakers
2022-04-08,1610612747,2021,120.0,0.5,0.744,0.29,23.0,45.0,1610612760,101.0,0.455,0.789,0.207,21.0,44.0,1,1610612747,Lakers
2022-04-03,1610612747,2021,118.0,0.533,0.667,0.3,31.0,40.0,1610612743,129.0,0.573,0.793,0.387,33.0,38.0,0,1610612747,Lakers
2022-04-01,1610612747,2021,111.0,0.476,0.71,0.407,24.0,40.0,1610612740,114.0,0.519,0.862,0.269,23.0,37.0,0,1610612747,Lakers
2022-03-23,1610612747,2021,121.0,0.515,0.625,0.367,25.0,45.0,1610612755,126.0,0.516,0.786,0.37,26.0,43.0,0,1610612747,Lakers
2022-03-14,1610612747,2021,103.0,0.391,0.759,0.31,20.0,43.0,1610612761,114.0,0.406,0.722,0.27,24.0,64.0,0,1610612747,Lakers
2022-03-11,1610612747,2021,122.0,0.527,0.706,0.452,25.0,37.0,1610612764,109.0,0.459,0.667,0.333,21.0,47.0,1,1610612747,Lakers
2022-03-05,1610612747,2021,124.0,0.494,0.857,0.439,25.0,47.0,1610612744,116.0,0.5,0.474,0.441,22.0,41.0,1,1610612747,Lakers
2022-03-01,1610612747,2021,104.0,0.451,0.8,0.412,22.0,37.0,1610612742,109.0,0.5,0.63,0.286,24.0,45.0,0,1610612747,Lakers
2022-02-27,1610612747,2021,95.0,0.417,0.9,0.206,15.0,38.0,1610612740,123.0,0.511,0.64,0.433,29.0,51.0,0,1610612747,Lakers
2022-02-25,1610612747,2021,102.0,0.419,0.762,0.258,18.0,47.0,1610612746,105.0,0.494,0.684,0.385,25.0,47.0,0,1610612747,Lakers
2022-02-16,1610612747,2021,106.0,0.477,0.636,0.278,24.0,44.0,1610612762,101.0,0.468,0.842,0.333,17.0,41.0,1,1610612747,Lakers
2022-02-08,1610612747,2021,116.0,0.518,0.6,0.313,28.0,41.0,1610612749,131.0,0.542,0.6,0.417,31.0,42.0,0,1610612747,Lakers
2022-02-05,1610612747,2021,122.0,0.471,0.607,0.265,29.0,57.0,1610612752,115.0,0.398,0.722,0.289,24.0,56.0,1,1610612747,Lakers
2022-02-02,1610612747,2021,99.0,0.423,0.667,0.367,25.0,53.0,1610612757,94.0,0.357,0.526,0.333,23.0,55.0,1,1610612747,Lakers
2022-01-19,1610612747,2021,104.0,0.444,0.722,0.324,23.0,40.0,1610612754,111.0,0.489,0.8,0.367,28.0,48.0,0,1610612747,Lakers
2022-01-17,1610612747,2021,101.0,0.442,0.609,0.297,15.0,45.0,1610612762,95.0,0.373,0.875,0.261,21.0,44.0,1,1610612747,Lakers
2022-01-09,1610612747,2021,119.0,0.464,0.789,0.424,26.0,41.0,1610612763,127.0,0.547,0.688,0.367,33.0,47.0,0,1610612747,Lakers
2022-01-07,1610612747,2021,134.0,0.495,0.895,0.415,37.0,47.0,1610612737,118.0,0.448,0.704,0.361,29.0,54.0,1,1610612747,Lakers
2022-01-04,1610612747,2021,122.0,0.495,0.65,0.344,24.0,44.0,1610612758,114.0,0.518,0.778,0.412,31.0,45.0,1,1610612747,Lakers
2022-01-02,1610612747,2021,108.0,0.48,0.793,0.317,20.0,28.0,1610612750,103.0,0.446,0.75,0.237,21.0,56.0,1,1610612747,Lakers
2021-12-31,1610612747,2021,139.0,0.553,0.867,0.463,27.0,47.0,1610612757,106.0,0.353,0.815,0.286,19.0,54.0,1,1610612747,Lakers
2021-12-25,1610612747,2021,115.0,0.417,0.893,0.286,29.0,47.0,1610612751,122.0,0.483,0.815,0.438,31.0,41.0,0,1610612747,Lakers
2021-12-23,1610612747,2021,110.0,0.468,0.567,0.185,21.0,48.0,1610612759,138.0,0.484,0.848,0.462,33.0,50.0,0,1610612747,Lakers
2021-12-21,1610612747,2021,90.0,0.391,0.652,0.2,14.0,47.0,1610612756,108.0,0.441,0.933,0.293,29.0,53.0,0,1610612747,Lakers
2021-12-12,1610612747,2021,106.0,0.488,0.647,0.464,24.0,44.0,1610612753,94.0,0.375,0.789,0.342,17.0,47.0,1,1610612747,Lakers
2021-12-07,1610612747,2021,117.0,0.516,0.765,0.296,25.0,51.0,1610612738,102.0,0.439,0.69,0.303,27.0,34.0,1,1610612747,Lakers
2021-12-03,1610612747,2021,115.0,0.5,0.619,0.364,28.0,43.0,1610612746,119.0,0.506,0.875,0.457,28.0,34.0,0,1610612747,Lakers
2021-11-28,1610612747,2021,110.0,0.5,0.6,0.281,32.0,42.0,1610612765,106.0,0.427,0.895,0.394,29.0,53.0,1,1610612747,Lakers
2021-11-26,1610612747,2021,137.0,0.5,0.714,0.341,32.0,51.0,1610612758,141.0,0.45,0.655,0.311,32.0,56.0,0,1610612747,Lakers
2021-11-15,1610612747,2021,103.0,0.456,0.806,0.188,19.0,43.0,1610612741,121.0,0.551,0.727,0.441,31.0,36.0,0,1610612747,Lakers
2021-11-14,1610612747,2021,114.0,0.518,0.765,0.484,28.0,46.0,1610612759,106.0,0.444,0.667,0.444,28.0,43.0,1,1610612747,Lakers
2021-11-12,1610612747,2021,83.0,0.354,0.8,0.22,17.0,44.0,1610612750,107.0,0.457,0.75,0.324,24.0,54.0,0,1610612747,Lakers
2021-11-10,1610612747,2021,120.0,0.5,0.625,0.474,26.0,50.0,1610612748,117.0,0.417,0.771,0.27,26.0,47.0,1,1610612747,Lakers
2021-11-08,1610612747,2021,126.0,0.484,0.714,0.406,30.0,51.0,1610612766,123.0,0.434,0.821,0.333,23.0,55.0,1,1610612747,Lakers
2021-11-04,1610612747,2021,104.0,0.415,0.824,0.364,22.0,49.0,1610612760,107.0,0.425,0.692,0.366,23.0,50.0,0,1610612747,Lakers
2021-11-02,1610612747,2021,119.0,0.527,0.75,0.24,26.0,43.0,1610612745,117.0,0.527,0.417,0.381,27.0,38.0,1,1610612747,Lakers
2021-10-31,1610612747,2021,95.0,0.406,0.615,0.29,22.0,43.0,1610612745,85.0,0.421,0.517,0.214,18.0,55.0,1,1610612747,Lakers
2021-10-29,1610612747,2021,113.0,0.548,0.9,0.444,24.0,42.0,1610612739,101.0,0.425,0.682,0.353,28.0,36.0,1,1610612747,Lakers
2021-10-24,1610612747,2021,121.0,0.536,0.682,0.533,29.0,36.0,1610612763,118.0,0.45,0.833,0.371,25.0,49.0,1,1610612747,Lakers
2021-10-22,1610612747,2021,105.0,0.395,0.759,0.441,25.0,46.0,1610612756,115.0,0.488,0.75,0.313,31.0,47.0,0,1610612747,Lakers
2021-10-19,1610612747,2021,114.0,0.474,0.474,0.357,21.0,45.0,1610612744,121.0,0.441,0.833,0.359,30.0,50.0,0,1610612747,Lakers
2021-10-12,1610612747,2021,99.0,0.414,0.773,0.323,22.0,52.0,1610612744,111.0,0.424,0.727,0.224,29.0,51.0,0,1610612747,Lakers
2021-10-10,1610612747,2021,94.0,0.376,0.682,0.357,23.0,36.0,1610612756,123.0,0.522,0.909,0.31,26.0,56.0,0,1610612747,Lakers
2021-10-03,1610612747,2021,97.0,0.364,0.688,0.314,17.0,41.0,1610612751,123.0,0.483,0.725,0.417,20.0,54.0,0,1610612747,Lakers
2021-06-03,1610612747,2020,100.0,0.418,0.875,0.286,21.0,35.0,1610612756,113.0,0.507,0.955,0.514,24.0,42.0,0,1610612747,Lakers
2021-05-30,1610612747,2020,92.0,0.395,0.714,0.325,19.0,50.0,1610612756,100.0,0.435,0.762,0.286,24.0,49.0,0,1610612747,Lakers
