game_id,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over,avg_pts_1,avg_fg_pct_1,avg_ft_pct_1,avg_fg3_pct_1,avg_ast_1,avg_reb_1,delta_pts_1,delta_fg_pct_1,delta_ft_pct_1,delta_fg3_pct_1,delta_ast_1,delta_reb_1,avg_pts_2,avg_fg_pct_2,avg_ft_pct_2,avg_fg3_pct_2,avg_ast_2,avg_reb_2,delta_pts_2,delta_fg_pct_2,delta_ft_pct_2,delta_fg3_pct_2,delta_ast_2,delta_reb_2
21200999,1610612741,1610612743,118.0,0.49,0.8420000000000001,0.381,29.0,42.0,119.0,0.46,0.741,0.35,26.0,53.0,2013-03-18,195.0,1,91.0,0.425,0.8826666666666667,0.2816666666666667,21.33333333333333,42.66666666666666,0.2150537634408602,0.3419689119170985,0.0964467005076143,1.3364485981308412,0.4736842105263157,-0.1886792452830188,105.75,0.49825,0.732,0.32275,22.0,45.75,-0.1714285714285713,0.0044150110375278,0.0297450424929179,-0.7507507507507507,-0.3076923076923077,-0.0232558139534884
21201005,1610612749,1610612757,102.0,0.483,0.6920000000000001,0.474,29.0,43.0,95.0,0.434,0.769,0.5,24.0,40.0,2013-03-19,207.0,0,103.5,0.4542499999999999,0.87375,0.36675,23.0,45.25,-0.180327868852459,-0.294314381270903,0.2138810198300282,-0.142,-0.1034482758620689,0.1219512195121952,102.5,0.43925,0.841,0.3794999999999999,24.0,45.0,0.0550458715596329,-0.0632911392405062,0.278901734104046,0.0647482014388489,-0.1379310344827586,0.0952380952380953
21201004,1610612754,1610612753,95.0,0.391,0.875,0.261,18.0,63.0,73.0,0.318,0.667,0.2,12.0,42.0,2013-03-19,194.5,0,100.5,0.4257499999999999,0.7662500000000001,0.38575,23.25,51.75,0.1443298969072164,-0.0473118279569895,0.1372031662269128,-0.2121212121212121,0.5263157894736843,0.3571428571428572,103.33333333333331,0.446,0.7473333333333333,0.2700000000000001,17.0,40.333333333333336,0.3292682926829269,0.2720403022670024,-0.2115839243498817,0.7894736842105261,0.1052631578947369,0.1891891891891892
21201007,1610612758,1610612746,116.0,0.507,0.8240000000000001,0.5,25.0,37.0,101.0,0.45,0.769,0.346,30.0,37.0,2013-03-19,212.0,1,89.0,0.4419999999999999,0.746,0.2584999999999999,21.0,42.5,-0.0606060606060605,-0.07172131147541,-0.3234567901234569,0.6436781609195401,0.1111111111111111,0.4166666666666667,111.5,0.49,0.923,0.357,19.0,36.5,0.0,-0.0457516339869281,0.1173184357541898,-0.03003003003003,0.05,0.1785714285714286
21201006,1610612760,1610612743,104.0,0.435,0.8390000000000001,0.16,21.0,45.0,114.0,0.4479999999999999,0.828,0.19,23.0,52.0,2013-03-19,218.5,0,106.75,0.5015,0.807,0.3342499999999999,18.5,47.25,-0.1229508196721311,0.0187891440501044,-0.1275899672846238,-0.3160919540229885,-0.15,0.0952380952380953,107.66666666666669,0.4676666666666667,0.7236666666666666,0.2873333333333333,22.0,49.333333333333336,0.1442307692307691,-0.1401869158878504,-0.0475578406169666,0.0510510510510513,-0.1333333333333333,0.1041666666666667
21201018,1610612746,1610612755,101.0,0.526,0.684,0.3,24.0,44.0,72.0,0.3670000000000001,0.8,0.3,22.0,37.0,2013-03-20,194.5,0,93.0,0.4446666666666666,0.7536666666666667,0.2876666666666667,24.0,40.66666666666666,-0.038095238095238,-0.1312741312741312,0.2816666666666667,0.2357142857142855,0.1538461538461537,-0.0512820512820513,97.66666666666669,0.4883333333333333,0.6963333333333334,0.388,29.33333333333333,41.333333333333336,0.0,0.2195121951219512,-0.0115681233933162,0.315126050420168,0.2916666666666667,-0.0444444444444444
21201008,1610612766,1610612761,107.0,0.467,0.725,0.5,21.0,42.0,101.0,0.422,1.0,0.2269999999999999,18.0,45.0,2013-03-20,195.5,1,90.33333333333331,0.4433333333333333,0.8879999999999999,0.2103333333333333,16.0,43.66666666666666,-0.2017543859649122,-0.0978260869565218,0.1786632390745501,-0.7252747252747253,-0.4642857142857143,0.2142857142857142,96.25,0.43975,0.72425,0.3462499999999999,22.25,37.5,0.1333333333333333,0.1465517241379312,0.0128534704370177,3.09,0.5238095238095237,-0.2954545454545454
21201009,1610612739,1610612748,95.0,0.457,0.8240000000000001,0.3329999999999999,20.0,42.0,98.0,0.444,0.733,0.414,21.0,34.0,2013-03-20,198.0,0,103.2,0.4978000000000001,0.752,0.3644,26.4,38.0,0.0824742268041236,0.1435185185185181,-0.2342135476463834,0.6355140186915886,0.25,0.1818181818181818,96.0,0.4329999999999999,0.67075,0.3657499999999999,21.25,40.25,-0.0721649484536082,-0.2504930966469427,-0.0579096045197738,-0.1666666666666666,-0.16,0.4516129032258065
21201011,1610612737,1610612749,98.0,0.481,0.8240000000000001,0.444,26.0,47.0,90.0,0.374,0.727,0.421,20.0,46.0,2013-03-20,206.0,0,100.4,0.4926,0.7220000000000001,0.375,24.8,41.0,0.0560747663551401,0.0408921933085504,0.2312925170068029,-0.1681222707423578,-0.0714285714285714,-0.1842105263157895,101.0,0.43925,0.808,0.4027499999999999,23.75,45.25,0.0099009900990099,0.0041580041580042,-0.135,0.0580357142857144,0.0,0.2647058823529411
21201012,1610612763,1610612760,90.0,0.36,0.833,0.4,11.0,54.0,89.0,0.357,0.8440000000000001,0.111,9.0,46.0,2013-03-20,188.5,0,109.5,0.503,0.798,0.286,19.75,47.75,0.0947368421052632,-0.0180586907449207,-0.0266821345707655,-0.5800524934383202,0.3125,0.0714285714285714,90.8,0.4653999999999999,0.7106000000000001,0.3503999999999999,20.0,41.2,0.0109890109890109,0.1167048054919905,0.0409165302782323,-0.0600600600600598,-0.05,-0.0576923076923077
21201010,1610612752,1610612753,106.0,0.526,0.688,0.441,20.0,34.0,94.0,0.481,0.722,0.294,18.0,42.0,2013-03-20,198.0,1,88.5,0.4227499999999999,0.6907500000000001,0.3707499999999999,20.25,36.5,0.0344827586206897,0.1234866828087166,-0.1,-0.0619946091644205,-0.217391304347826,-0.2916666666666666,95.33333333333331,0.4193333333333333,0.7146666666666667,0.2323333333333334,15.0,39.66666666666666,-0.3047619047619048,-0.3562753036437247,-0.1106666666666665,-0.3993993993993991,-0.5384615384615384,0.05
21201014,1610612745,1610612762,100.0,0.447,0.813,0.261,15.0,44.0,93.0,0.456,0.8,0.294,19.0,36.0,2013-03-20,209.5,0,99.0,0.4416666666666666,0.7953333333333332,0.3626666666666667,22.33333333333333,46.0,-0.3389830508474576,-0.401834862385321,0.1973490427098672,-0.4520255863539445,-0.4285714285714286,0.411764705882353,86.66666666666667,0.3896666666666666,0.7323333333333334,0.3733333333333333,18.666666666666668,39.66666666666666,-0.2314814814814815,-0.0544554455445542,-0.1382428940568475,0.5389610389610389,-0.0555555555555555,-0.2203389830508474
21201015,1610612742,1610612751,96.0,0.5,0.6,0.368,19.0,34.0,113.0,0.506,0.762,0.3329999999999999,21.0,45.0,2013-03-20,196.0,1,106.66666666666669,0.487,0.8083333333333332,0.3633333333333333,18.33333333333333,44.333333333333336,0.3999999999999999,0.2207207207207207,0.25,0.2882882882882887,0.1052631578947369,0.2058823529411764,106.0,0.4953999999999999,0.8416,0.4305999999999999,24.0,39.0,0.1339285714285714,0.0571955719557193,0.0903307888040714,0.3971631205673758,-0.0571428571428571,0.1818181818181818
21201016,1610612759,1610612744,104.0,0.482,0.933,0.308,27.0,38.0,93.0,0.44,0.867,0.5,16.0,39.0,2013-03-20,203.0,0,100.25,0.4934999999999999,0.76125,0.421,22.75,42.5,0.0689655172413792,0.3888888888888888,0.0058004640371229,0.5114942528735633,0.1052631578947369,-0.0434782608695651,99.75,0.4737499999999999,0.80825,0.3572499999999999,26.75,41.5,-0.0846153846153846,-0.0494233937397032,-0.039951573849879,-0.2155555555555556,-0.2195121951219512,0.0
21201017,1610612756,1610612764,79.0,0.337,0.909,0.2,17.0,40.0,88.0,0.485,0.64,0.4,22.0,41.0,2013-03-20,194.5,0,94.75,0.45575,0.6485000000000001,0.2825,20.0,44.5,0.3943661971830985,0.2777777777777781,-0.1238273921200748,0.3157894736842106,0.0,0.375,106.6,0.4909999999999999,0.7438,0.4622,25.0,43.2,0.3902439024390243,0.1905829596412556,-0.0721271393643031,0.2658227848101266,0.588235294117647,-0.0681818181818182
21201013,1610612740,1610612738,87.0,0.4370000000000001,0.769,0.313,20.0,45.0,86.0,0.4579999999999999,0.941,0.286,20.0,28.0,2013-03-20,187.0,0,88.0,0.4367499999999999,0.8385,0.2579999999999999,18.75,38.25,-0.2941176470588235,-0.2721382289416845,0.3003901170351104,-0.5380577427821522,-0.1904761904761904,0.0249999999999999,98.5,0.4957499999999999,0.67875,0.46275,24.0,36.0,-0.055045871559633,0.0711462450592885,-0.2857142857142857,-0.1778929188255612,-0.2941176470588235,-0.326530612244898
21201021,1610612758,1610612750,101.0,0.5329999999999999,0.833,0.3329999999999999,21.0,40.0,98.0,0.418,0.833,0.053,27.0,45.0,2013-03-21,211.5,0,113.0,0.4956666666666666,0.89,0.4046666666666667,21.0,36.66666666666666,-0.0252100840336134,0.0856531049250535,0.0110429447852762,0.2690355329949241,-0.0384615384615384,-0.3833333333333333,94.4,0.4711999999999999,0.6970000000000001,0.3498,21.2,38.6,-0.1149425287356321,-0.1740196078431372,0.0664697193500738,-0.1258741258741258,-0.125,0.3235294117647058
21201020,1610612743,1610612755,101.0,0.487,0.741,0.636,18.0,34.0,100.0,0.551,0.636,0.389,27.0,34.0,2013-03-21,202.5,0,90.33333333333331,0.4536666666666667,0.7686666666666667,0.3583333333333333,27.0,40.333333333333336,-0.25,-0.1465116279069764,0.0498687664041994,-0.15014164305949,-0.2666666666666667,-0.2291666666666666,109.25,0.46275,0.7497499999999999,0.263,22.25,50.0,-0.05,-0.1719038817005548,0.3248,-0.62,-0.2333333333333332,0.3
21201019,1610612741,1610612757,89.0,0.4379999999999999,0.636,0.286,30.0,41.0,99.0,0.488,0.7,0.476,19.0,45.0,2013-03-21,187.5,1,103.0,0.4614999999999999,0.8245,0.4135,24.75,43.75,0.1176470588235294,0.0637254901960784,0.2668863261943988,0.6666666666666667,0.263157894736842,0.0526315789473683,103.33333333333331,0.4646666666666666,0.8576666666666668,0.3253333333333333,25.33333333333333,41.333333333333336,0.2291666666666667,-0.0595009596928983,-0.1579999999999999,-0.0474999999999999,0.1599999999999999,0.2352941176470588
21201024,1610612754,1610612749,102.0,0.481,0.767,0.25,23.0,56.0,78.0,0.307,0.591,0.158,17.0,52.0,2013-03-22,190.0,0,99.4,0.4187999999999999,0.788,0.3608,22.2,54.0,0.1728395061728396,0.0741758241758241,0.1132315521628499,0.1756756756756756,0.5,0.26,100.25,0.418,0.8022500000000001,0.42475,23.0,45.75,-0.1262135922330097,-0.2320328542094455,-0.0135685210312076,-0.0926724137931033,-0.3103448275862068,0.0952380952380953
21201022,1610612761,1610612752,94.0,0.456,0.7859999999999999,0.344,19.0,33.0,99.0,0.535,0.542,0.455,16.0,40.0,2013-03-22,192.5,1,94.66666666666669,0.4406666666666667,0.923,0.209,16.333333333333332,47.333333333333336,-0.1440677966101694,-0.0321100917431192,0.2970168612191959,-0.3439306358381505,0.125,-0.0425531914893616,91.5,0.44675,0.69225,0.38275,19.75,36.75,0.127659574468085,0.2923832923832925,-0.312,0.3653250773993812,1.0,-0.1052631578947368
21201023,1610612753,1610612760,89.0,0.413,0.8,0.313,20.0,44.0,97.0,0.425,0.727,0.238,17.0,49.0,2013-03-22,207.5,0,104.25,0.45825,0.78925,0.20425,17.0,47.25,-0.2327586206896551,-0.3714788732394366,0.1253333333333335,-0.778,-0.6785714285714286,-0.0612244897959183,95.0,0.43475,0.7165,0.24775,15.75,40.25,-0.0208333333333333,0.0712694877505566,-0.1332533013205281,0.3738317757009346,-0.3076923076923077,-0.0666666666666666
21201025,1610612737,1610612757,93.0,0.446,0.75,0.292,27.0,41.0,104.0,0.471,0.75,0.556,22.0,48.0,2013-03-22,201.5,0,101.5,0.4552499999999999,0.821,0.44325,23.5,44.0,-0.2720588235294118,-0.2077922077922077,-0.1358024691358026,-0.2310177705977383,-0.2962962962962963,0.1842105263157893,105.75,0.51325,0.76325,0.432,27.25,39.25,-0.0392156862745097,0.0571428571428571,0.0771241830065361,0.3333333333333337,-0.1875,0.146341463414634
21201026,1610612748,1610612765,103.0,0.5589999999999999,0.731,0.5329999999999999,21.0,33.0,89.0,0.41,0.778,0.318,21.0,47.0,2013-03-22,198.0,0,104.5,0.50975,0.727,0.4215,25.25,35.0,-0.0392156862745097,-0.1654135338345864,-0.046814044213264,0.0866141732283463,-0.0869565217391304,-0.1282051282051282,93.33333333333331,0.4703333333333333,0.797,0.2146666666666666,21.666666666666668,34.666666666666664,0.0933333333333332,0.3374233128834356,0.2008310249307479,-0.8227848101265827,0.1764705882352941,-0.2826086956521739
21201027,1610612740,1610612763,90.0,0.474,0.778,0.286,19.0,49.0,83.0,0.411,0.8,0.3,14.0,33.0,2013-03-22,179.0,0,86.5,0.4074999999999999,0.73675,0.3447499999999999,15.0,48.0,-0.1262135922330097,-0.3116634799235181,0.0183374083129583,0.098901098901099,-0.6333333333333333,0.4594594594594594,85.25,0.41775,0.8140000000000001,0.2579999999999999,18.0,41.75,-0.1470588235294118,0.0115740740740741,-0.0952941176470587,-0.1653333333333333,-0.1666666666666666,-0.1346153846153845
21201029,1610612742,1610612738,104.0,0.4629999999999999,0.7859999999999999,0.316,26.0,48.0,94.0,0.416,0.926,0.294,19.0,38.0,2013-03-22,195.0,1,102.2,0.4953999999999999,0.7986,0.4284,23.2,37.6,-0.0588235294117647,-0.0494296577946768,0.0,-0.264,-0.3448275862068966,-0.1707317073170732,98.0,0.5063333333333332,0.7386666666666667,0.4763333333333333,24.0,34.333333333333336,0.036144578313253,0.1170731707317072,0.0584926884139482,-0.3058252427184466,0.1111111111111111,-0.4042553191489362
21201030,1610612759,1610612762,104.0,0.4639999999999999,0.75,0.4,23.0,46.0,97.0,0.4270000000000001,0.583,0.471,23.0,48.0,2013-03-22,198.5,1,88.66666666666667,0.425,0.7363333333333334,0.3603333333333333,18.0,40.0,-0.0792079207920791,0.0434782608695649,-0.0498812351543943,-0.379746835443038,-0.2692307692307693,-0.0526315789473684,105.0,0.4996666666666666,0.8303333333333334,0.3486666666666667,30.0,43.333333333333336,-0.087719298245614,-0.0474308300395257,0.244,-0.3155555555555556,-0.2285714285714285,-0.2244897959183673
21201031,1610612756,1610612750,86.0,0.379,0.476,0.182,24.0,48.0,117.0,0.532,0.775,0.1669999999999999,28.0,50.0,2013-03-22,194.5,1,94.25,0.4349999999999999,0.70075,0.261,19.25,47.25,-0.2946428571428571,-0.2949790794979079,0.1004842615012107,-0.3421052631578947,-0.4848484848484848,0.0526315789473683,93.0,0.44975,0.7739999999999999,0.2215,21.0,38.25,0.1136363636363635,0.0023980815347721,0.2178362573099412,-0.8093525179856116,0.1739130434782609,0.125
21201032,1610612747,1610612764,100.0,0.481,0.647,0.478,27.0,48.0,103.0,0.46,0.75,0.423,28.0,39.0,2013-03-22,199.5,1,97.2,0.4364,0.7003999999999999,0.3583999999999999,21.4,44.4,-0.2962962962962963,-0.3162217659137578,0.1229281767955798,-0.4223918575063614,-0.4230769230769231,0.25,106.25,0.5079999999999999,0.7595,0.47925,25.5,40.75,0.1282051282051282,0.3623595505617978,-0.0108191653786707,1.272727272727273,0.2222222222222223,-0.0681818181818182
21201028,1610612745,1610612739,116.0,0.5710000000000001,0.667,0.345,26.0,54.0,78.0,0.36,0.8,0.2,14.0,32.0,2013-03-22,212.0,0,95.33333333333331,0.4196666666666666,0.8106666666666666,0.291,18.666666666666668,45.333333333333336,-0.2647058823529411,-0.2226086956521739,0.0839999999999998,-0.366504854368932,-0.5,-0.0222222222222222,96.0,0.44475,0.68675,0.3719999999999999,20.25,38.75,-0.0865384615384615,0.1119221411192215,0.0390920554854983,-0.2397260273972603,-0.1304347826086956,-0.1428571428571429
21201033,1610612766,1610612765,91.0,0.4270000000000001,0.92,0.235,14.0,41.0,92.0,0.456,0.7140000000000001,0.385,31.0,40.0,2013-03-23,199.0,0,98.0,0.44275,0.7054999999999999,0.383,22.5,36.0,0.3717948717948718,0.2257217847769028,0.0869565217391303,1.2522522522522523,0.0,0.4482758620689655,90.66666666666669,0.4573333333333333,0.7706666666666667,0.2226666666666666,20.0,37.66666666666666,0.1558441558441559,-0.0509259259259262,0.2966666666666668,-0.0914285714285713,-0.0869565217391304,0.3055555555555556
21201035,1610612741,1610612754,87.0,0.4320000000000001,0.636,0.273,21.0,46.0,84.0,0.385,0.792,0.357,13.0,43.0,2013-03-23,179.0,0,99.75,0.42525,0.8285,0.3125,23.75,55.75,-0.1130434782608695,-0.0714285714285715,-0.0204342273307789,-0.5682210708117443,-0.303030303030303,0.2444444444444444,106.66666666666669,0.482,0.7806666666666667,0.389,29.0,42.0,-0.0326086956521739,0.0138888888888883,-0.1825192802056555,-0.320665083135392,0.1999999999999999,0.2058823529411764
21201036,1610612763,1610612738,110.0,0.457,0.833,0.364,26.0,44.0,106.0,0.514,0.75,0.45,19.0,37.0,2013-03-23,178.0,1,87.25,0.4219999999999999,0.7262500000000001,0.3364999999999999,14.5,44.5,-0.1354166666666666,-0.1236673773987206,0.0,-0.0259740259740259,-0.3333333333333333,-0.2325581395348837,97.0,0.4837499999999999,0.7855,0.4307499999999999,22.75,35.25,-0.1214953271028037,-0.189083820662768,0.0894117647058825,-0.412,-0.1739130434782608,0.0857142857142856
21201034,1610612752,1610612761,110.0,0.519,0.913,0.368,20.0,44.0,84.0,0.447,0.667,0.174,13.0,35.0,2013-03-23,192.0,1,95.33333333333331,0.431,0.901,0.2236666666666666,17.333333333333332,43.0,-0.0408163265306122,-0.0519750519750519,-0.0934256055363322,-0.2489082969432313,-0.2083333333333333,-0.175,93.75,0.47075,0.666,0.4265,18.75,36.75,-0.1238938053097344,0.0552268244575937,-0.3225,0.1206896551724137,-0.2380952380952381,0.0256410256410255
21201038,1610612746,1610612751,101.0,0.4679999999999999,0.75,0.346,19.0,41.0,95.0,0.4589999999999999,0.75,0.36,27.0,33.0,2013-03-23,190.5,1,98.33333333333331,0.4763333333333333,0.6669999999999999,0.3106666666666666,24.666666666666668,44.0,-0.0288461538461538,0.1360691144708425,-0.2083333333333333,-0.2,0.0909090909090908,0.0731707317073171,108.33333333333331,0.489,0.815,0.3699999999999999,19.666666666666668,45.333333333333336,0.1414141414141414,-0.0019723865877712,-0.0684596577017114,-0.3076923076923078,-0.0869565217391304,-0.0816326530612244
21201039,1610612744,1610612764,101.0,0.493,0.773,0.5,25.0,42.0,92.0,0.409,0.813,0.412,20.0,38.0,2013-03-23,195.5,0,97.25,0.46125,0.8280000000000001,0.435,20.0,41.75,0.0568181818181818,0.1609498680738785,0.3338461538461537,0.1655011655011655,-0.1111111111111111,-0.2352941176470588,108.0,0.4979999999999999,0.7497499999999999,0.4725,26.75,40.75,-0.0096153846153845,-0.0799999999999999,0.0,-0.2392086330935252,0.2173913043478261,-0.1333333333333333
21201037,1610612743,1610612758,101.0,0.435,0.7190000000000001,0.286,25.0,46.0,95.0,0.4529999999999999,0.529,0.286,24.0,36.0,2013-03-23,221.5,0,106.33333333333331,0.4926666666666666,0.8856666666666667,0.3853333333333332,22.33333333333333,36.66666666666666,-0.1061946902654867,0.1612200435729847,0.0146163215590742,-0.1395348837209304,-0.0869565217391304,-0.0697674418604651,105.25,0.4625,0.75925,0.31475,21.25,45.25,-0.0560747663551401,-0.1272401433691755,-0.1104441776710684,0.3305439330543933,-0.4545454545454546,-0.1052631578947368
21201047,1610612758,1610612755,103.0,0.494,0.833,0.375,18.0,37.0,117.0,0.49,0.7140000000000001,0.381,31.0,48.0,2013-03-24,206.0,1,92.75,0.478,0.7355,0.366,27.0,38.75,0.075268817204301,0.1455301455301456,-0.2224938875305623,-0.1827731092436973,0.2272727272727273,0.0303030303030302,103.5,0.4827499999999999,0.7965,0.3604999999999999,22.75,36.5,0.144578313253012,0.1381909547738693,-0.2946666666666666,-0.1411411411411409,-0.1428571428571429,-0.0999999999999999
21201046,1610612756,1610612751,100.0,0.414,0.706,0.286,22.0,48.0,102.0,0.461,0.903,0.286,19.0,44.0,2013-03-24,190.0,1,92.25,0.419,0.6505,0.267,20.25,47.75,-0.1962616822429906,-0.1596452328159645,-0.2574102964118564,-0.5900900900900901,0.3333333333333332,0.0212765957446807,105.0,0.4815,0.79875,0.3675,21.5,42.25,0.0,0.1620253164556959,0.3020833333333332,-0.1891891891891892,0.9285714285714286,-0.4590163934426229
21201045,1610612742,1610612762,113.0,0.5429999999999999,0.848,0.5,23.0,34.0,108.0,0.512,0.81,0.412,23.0,38.0,2013-03-24,199.0,1,90.75,0.4255,0.698,0.388,19.25,42.0,0.1022727272727272,-0.0656455142231945,-0.1259370314842579,1.3549999999999995,0.2777777777777777,0.0434782608695651,107.0,0.4984999999999999,0.81075,0.426,24.0,38.75,0.04,0.0131291028446387,-0.0175000000000001,-0.1706036745406823,-0.037037037037037,-0.1864406779661016
21201044,1610612750,1610612741,97.0,0.5,0.684,0.5,27.0,32.0,104.0,0.461,0.706,0.385,25.0,52.0,2013-03-24,186.0,1,98.0,0.4533333333333333,0.7046666666666667,0.3133333333333333,26.666666666666668,43.0,0.0481927710843372,0.1771117166212534,-0.364,-0.3933333333333333,-0.0869565217391304,0.1219512195121952,97.25,0.4625,0.7677499999999999,0.2007499999999999,21.75,41.75,0.5194805194805194,0.4615384615384617,-0.0139949109414756,0.5045045045045036,0.3333333333333332,0.25
21201043,1610612760,1610612757,103.0,0.524,0.722,0.364,23.0,43.0,83.0,0.405,0.6920000000000001,0.385,22.0,34.0,2013-03-24,207.0,0,99.25,0.4262499999999999,0.8025,0.18675,16.0,46.5,0.0659340659340659,-0.036281179138322,-0.1112469437652811,-0.048,-0.1904761904761904,0.1951219512195121,102.0,0.4584,0.8068,0.4658,23.2,44.8,0.0833333333333332,-0.0328542094455852,-0.1821155943293347,0.2636363636363636,0.1,0.6000000000000001
21201042,1610612745,1610612759,96.0,0.4,0.852,0.346,19.0,44.0,95.0,0.423,0.905,0.455,19.0,38.0,2013-03-24,212.5,0,98.0,0.448,0.7643333333333332,0.2876666666666667,19.0,48.66666666666666,0.0740740740740741,0.2717149220489978,-0.1535532994923856,-0.08,0.1818181818181818,0.3500000000000001,109.0,0.5076666666666666,0.8253333333333334,0.3536666666666666,27.33333333333333,42.333333333333336,0.0297029702970297,-0.1423290203327174,0.0387811634349031,-0.2994746059544658,0.0454545454545454,-0.0212765957446808
21201041,1610612748,1610612766,109.0,0.5,0.87,0.433,28.0,48.0,77.0,0.337,0.667,0.2,9.0,45.0,2013-03-24,197.5,0,103.5,0.51975,0.7052499999999999,0.4379999999999999,24.5,33.0,-0.019047619047619,0.0,0.0295774647887323,0.0659999999999998,0.05,0.1785714285714286,105.66666666666669,0.4753333333333334,0.8109999999999999,0.3813333333333333,22.33333333333333,38.0,-0.0319148936170212,0.0364077669902915,0.3529411764705881,-0.2269736842105263,-0.4399999999999999,0.1081081081081081
21201040,1610612749,1610612737,99.0,0.457,0.556,0.238,26.0,50.0,104.0,0.5,0.762,0.385,28.0,37.0,2013-03-24,202.5,1,102.25,0.50275,0.7475,0.3744999999999999,27.25,39.25,0.1625000000000001,0.0721153846153845,0.0901162790697676,0.0503597122302157,0.3500000000000001,-0.0681818181818182,96.25,0.4020000000000001,0.72375,0.3742499999999999,22.75,46.75,-0.3217391304347826,-0.332608695652174,-0.1981004070556309,-0.5706521739130435,-0.2272727272727273,0.1818181818181818
21201048,1610612764,1610612763,107.0,0.5,0.682,0.385,17.0,42.0,94.0,0.442,0.909,0.375,17.0,43.0,2013-03-25,180.5,1,93.75,0.4289999999999999,0.7755000000000001,0.3442499999999999,17.5,45.0,0.0784313725490195,-0.1091617933723196,0.2304283604135892,0.3333333333333332,-0.1612903225806451,0.1891891891891892,99.25,0.4712499999999999,0.7405,0.4087499999999999,24.25,39.75,0.0222222222222221,0.0024509803921568,-0.0097442143727162,0.4013605442176871,0.0,-0.1739130434782608
21201049,1610612753,1610612748,94.0,0.43,0.611,0.375,25.0,43.0,108.0,0.474,0.655,0.536,31.0,44.0,2013-03-25,198.0,1,103.75,0.4992500000000001,0.7502500000000001,0.4325,23.75,38.5,0.1122448979591836,0.1709601873536297,0.1869031377899044,0.4433333333333333,0.0370370370370369,0.0666666666666666,91.25,0.42925,0.714,0.26125,17.75,43.0,0.0348837209302326,0.0589743589743589,-0.1061452513966479,-0.0600600600600598,0.25,0.1578947368421053
21201050,1610612754,1610612737,100.0,0.476,0.8,0.348,18.0,49.0,94.0,0.45,0.6,0.3329999999999999,18.0,38.0,2013-03-25,184.5,1,102.0,0.49675,0.765,0.3755,26.75,39.0,0.2839506172839505,0.1820330969267138,0.0672268907563025,0.6960352422907496,0.4736842105263157,-0.1395348837209302,98.0,0.425,0.824,0.308,20.75,54.75,-0.0769230769230768,-0.0677966101694914,-0.0715123094958968,-0.0351351351351352,-0.0714285714285714,0.303030303030303
21201052,1610612762,1610612755,107.0,0.488,0.857,0.5,22.0,46.0,91.0,0.386,0.821,0.286,9.0,38.0,2013-03-25,191.0,1,97.5,0.477,0.72975,0.34575,27.75,40.5,0.2857142857142858,0.053763440860215,0.1900000000000001,-0.0863309352517984,0.1923076923076923,0.263157894736842,95.25,0.44425,0.7150000000000001,0.41275,20.5,42.0,0.2857142857142858,0.3298701298701298,0.062992125984252,0.3376623376623375,0.7692307692307692,-0.05
21201053,1610612744,1610612747,109.0,0.478,0.684,0.435,22.0,48.0,103.0,0.396,0.6940000000000001,0.231,17.0,51.0,2013-03-25,205.0,1,96.33333333333331,0.4609999999999999,0.7050000000000001,0.3779999999999999,23.33333333333333,45.333333333333336,-0.1525423728813559,0.1212121212121211,-0.1038781163434902,0.3314763231197772,0.1739130434782609,0.0212765957446807,98.75,0.4727499999999999,0.82125,0.5065000000000001,22.25,43.75,0.086021505376344,0.0931263858093125,0.1892307692307693,0.25,0.1904761904761904,-0.1063829787234043
21201051,1610612740,1610612743,110.0,0.482,0.933,0.56,30.0,45.0,86.0,0.379,0.795,0.313,14.0,32.0,2013-03-25,197.5,0,86.0,0.42675,0.8242499999999999,0.2899999999999999,19.0,44.0,0.0588235294117647,0.1023255813953487,-0.1179138321995464,0.712574850299402,0.1176470588235294,0.1666666666666667,108.75,0.4575,0.75725,0.3655,23.0,46.25,-0.09009009009009,-0.1914498141263939,-0.1210268948655255,-0.4593572778827978,0.0869565217391303,0.069767441860465
21201056,1610612742,1610612746,109.0,0.488,0.852,0.261,23.0,42.0,102.0,0.447,0.64,0.303,19.0,44.0,2013-03-26,202.5,1,99.0,0.4742499999999999,0.68775,0.3195,23.25,43.25,-0.1367521367521367,-0.1333333333333335,-0.0458015267175571,-0.1642512077294686,-0.4242424242424242,-0.0238095238095238,110.0,0.5197499999999999,0.7727499999999999,0.44375,25.25,38.75,-0.017391304347826,0.0859999999999998,0.0404907975460122,0.3192612137203166,0.0,-0.1707317073170732
21201055,1610612765,1610612750,82.0,0.405,0.846,0.35,18.0,37.0,105.0,0.532,0.875,0.5379999999999999,26.0,41.0,2013-03-26,195.5,0,97.25,0.44675,0.7535,0.2424999999999999,24.0,43.0,-0.0934579439252336,-0.0689013035381751,0.7583547557840618,-0.1666666666666666,-0.0999999999999999,-0.3469387755102041,87.66666666666667,0.434,0.7863333333333333,0.2529999999999999,24.0,40.0,-0.0707070707070707,0.1231527093596058,0.129746835443038,0.2833333333333334,0.631578947368421,-0.2307692307692307
